epoch,train_loss,val_loss,train_miou,val_miou
93,0.09881452447648857,0.5436757279313961,0.7470640878630767,0.6778533681083755
94,0.10052837031408869,0.5070753232488092,0.7488664187910208,0.6702876540508509
95,0.11144533409733613,0.5036447925387688,0.7555105678040923,0.6744407319434338
96,0.12063835124138096,0.5221322954825636,0.7646452132726744,0.6954046991397059
97,0.12191066899202846,0.5113779461046435,0.7603593260154435,0.6894338992504803
98,0.11653397564958383,0.5177254583335148,0.7608925791229265,0.6822331770811509
99,0.11364491547825592,0.49403473622394056,0.7622736814002128,0.6832095230759377
100,0.10896568994185582,0.4963263543146961,0.7587887635110078,0.682633995364424
101,0.10769150494099543,0.4894027981274533,0.7637657126257742,0.6860651366718489
102,0.10837892293105267,0.5304595267154136,0.7640128336648985,0.6871021284293792
103,0.1097661775306582,0.5212334105569236,0.7607850164387059,0.6827051084351246
104,0.07790884579019793,0.08691920768821014,0.7858878402743316,0.680360889655797
