epoch,train_loss,val_loss,train_miou,val_miou
1,0.8780062871665533,0.696303943980415,0.10392209665932729,0.12445858685495548
2,0.6198054647753599,0.6063310582682772,0.21919038230198032,0.26132224176077196
3,0.5116073896084324,0.5791231607491115,0.288036880937528,0.21542073578569979
4,0.4701473421496219,0.5295718441594321,0.3431676135940114,0.36377437543260854
5,0.4252531470187916,0.558766633272171,0.3972997637480415,0.39583851495796185
6,0.41010898219703307,0.5083384958078276,0.4249984361730692,0.34376130600583304
7,0.40557490404681523,0.48860324722416,0.45236719902426226,0.4163663974703223
8,0.3736621027613038,0.49625673271575066,0.4740235268592359,0.36205318404971126
9,0.3614076302280285,0.5082961090330808,0.47843998794545695,0.4189179096097001
10,0.3460417692841639,0.5051091757585418,0.5053827994324456,0.45277533020677413
11,0.33727263546517855,0.5289032931597728,0.5199652026421632,0.4432419538685524
12,0.3418152447776161,0.5937280126337735,0.52624541620993,0.4422965883097771
13,0.3306958871134093,0.48011968833095625,0.5350146704856323,0.4680331432808861
14,0.3140513837007579,0.49728266416855577,0.5554261325982089,0.45784405001706474
15,0.3238158484996465,0.49352608030697087,0.5342924166867885,0.4723402417467953
16,0.34710047407783706,0.5164754491931988,0.5732870222589969,0.49737459560488706
17,0.3302427942132598,0.5382439637521528,0.5652871273423277,0.516850690834736
18,0.3325718154106633,0.475286140194479,0.5676486267283599,0.49584739527170274
19,0.2962675732990033,0.4740998477868314,0.580183482869838,0.49476512125759575
20,0.33139090020058337,0.5422333464869913,0.5701628198042057,0.4664505840945582
21,0.3032531898839887,0.4725943218986943,0.5783424519062176,0.545510430126282
22,0.29665622181118195,0.4590389815703878,0.5926033972131466,0.5010187769681254
23,0.29488447424010594,0.4798157996726486,0.5875857679424074,0.5161091833756332
24,0.29984554747373854,0.47350267587967637,0.5985413494380468,0.5314855756084306
25,0.2894012813088639,0.508734051911336,0.6110159777551161,0.5032880448569785
26,0.2912788311383821,0.46882964052119347,0.611564633728062,0.5334862023216088
27,0.2889493692844996,0.5282763996214237,0.6120129233856246,0.5376813260883869
28,0.27956237421264507,0.4774578995299789,0.6439972741963094,0.5533591200536533
29,0.26588595281887756,0.5192844828344741,0.6639298315195776,0.5680713780819994
30,0.26737962597190673,0.5060893685187934,0.6589973227733522,0.5918973977084964
31,0.2687252546038575,0.4901624872999371,0.6594454110797887,0.5658099067676563
32,0.2692030555537706,0.48056823380713193,0.67444918742819,0.5685107299011329
33,0.26112115102720435,0.4653738231029151,0.6732308913929529,0.5676841574982607
34,0.2700610640304115,0.4993329171864492,0.678551108808818,0.5925840479576726
35,0.26040107176752547,0.4978682868323236,0.6839743962545818,0.5791590654409603
36,0.2623175403508753,0.5117603186166512,0.680076472795556,0.6189434189127594
37,0.2667095472012059,0.4881819042394746,0.6756502661552315,0.600554476419545
38,0.26718650763765034,0.4804782805577764,0.6777686689316292,0.5656592804721244
39,0.255092391833608,0.5019535203025026,0.6941031697466443,0.6077885075818812
40,0.2596382984815928,0.546229639143314,0.6965175796756459,0.5961829898429547
41,0.25858153842692005,0.5687669391901988,0.6900200739118209,0.5890828627734829
42,0.25929726451305446,0.5060547764571208,0.701352238253425,0.6004803339889875
43,0.25030040944414383,0.5033518649497122,0.7077018568470312,0.5917689488284673
44,0.2567187112195905,0.5182521984262286,0.706743828039428,0.6158955424780244
45,0.25078935250364986,0.516801155963034,0.7128142460405297,0.6006311221936971
46,0.24730883956615335,0.5305747274520263,0.7197598426997206,0.598923850400419
47,0.24491940867636916,0.5311295176452061,0.7230771860536113,0.6195674008744103
48,0.25425762053565343,0.5027161330546973,0.716718039560459,0.6226590023403374
49,0.2543963074024313,0.5068618927924138,0.7191657302993479,0.5975381146151999
50,0.25124692147068434,0.5228004056327747,0.7182000998117236,0.6166066826858411
51,0.24856286908317757,0.5223695936630357,0.7268823964683543,0.6020646268283044
52,0.2416982349434462,0.5250864737438705,0.7304269541369834,0.6248625820077033
53,0.24301754455064936,0.5426560297327222,0.720792560674514,0.6240193851490647
54,0.24604170060135783,0.5295417865492263,0.7179150650444792,0.6153764799235985
55,0.24456931716621583,0.5242710439664013,0.7295593101979158,0.6126911953226835
56,0.24886721795995298,0.5211860233882688,0.7304262812022496,0.6232428843096954
57,0.25697016017683316,0.5021378288291535,0.7249460233993532,0.6258407066472073
58,0.24314588363320186,0.5031857456801072,0.7327564081172364,0.6312532259451058
59,0.24681257030400844,0.5028843114960868,0.730168668119152,0.6214722133159082
60,0.24401838596346634,0.5190185162256349,0.7294670442533279,0.6344367394814487
61,0.2498698798712769,0.5225984302331816,0.7229466721745724,0.6446069971852432
62,0.2418083566691163,0.5197837746368265,0.7314995543386091,0.62424883530592
63,0.23899936398346924,0.5241368688502401,0.7421578581064955,0.6268464088350822
64,0.23909105231291253,0.5022873071567068,0.7471339332598651,0.6193084058911951
65,0.23750014900061478,0.5271280992705867,0.7416540881920172,0.6410038590114558
66,0.24072474928579649,0.5190387415998386,0.7401126715662563,0.6127599528107475
67,0.2373465302355615,0.5414998562268492,0.7431303664298838,0.6298615072761911
68,0.24250352465138664,0.524502730594491,0.7411930434833738,0.637436295165284
69,0.24750331613300472,0.5282566046939706,0.7400731420342608,0.6331036587934488
70,0.23699767310241052,0.5215142566078114,0.7449269421872566,0.6341008268894416
71,0.24461644002652255,0.5193070429113676,0.7415797522381283,0.6474124391095973
72,0.2434449738022146,0.5172321622101765,0.7502242910779534,0.6331963385252022
73,0.2366620290653292,0.5181573083940542,0.7549737569564573,0.6548061207151499
74,0.23413438275731357,0.5164590612897333,0.755962091134307,0.6553726145115749
75,0.23597988970165323,0.5236380347665751,0.7519099476432879,0.6500542682532332
76,0.23088063503103504,0.5193190816438423,0.7572198790014283,0.6373830776915433
77,0.23510629202606934,0.5181948098371614,0.7541712592212714,0.6482672832650164
78,0.23997297014257565,0.4948614481485115,0.748011133800938,0.6358731621497168
79,0.20697143019565356,0.46092397803967855,0.7535685617760659,0.6513157751988397
80,0.15655323819040812,0.41812746697720493,0.7494372384026247,0.6446955169956239
81,0.14081294910219322,0.42070908134557167,0.7504275193587534,0.6494694840586472
82,0.14942035466652515,0.42446394398246173,0.7520380529035281,0.6569128180179911
83,0.1505479817983189,0.4388689436721352,0.7497837180214078,0.6460723594720017
84,0.13116433023306717,0.4293307212163817,0.7527934437017858,0.6546007860362322
85,0.12020043546258304,0.44136561579861733,0.7532594998156554,0.6518686041507665
86,0.12319821610057045,0.4444728656056917,0.7611202595381669,0.653588028830901
87,0.1285665748826472,0.42859774799841754,0.7572708689971308,0.6567140781169011
88,0.13297239854601917,0.4498057780119608,0.7521405392810915,0.6535261346006651
89,0.12684703979819903,0.44426481503079523,0.7526886648005459,0.6486329216602068
90,0.14382849087959287,0.4562097147528855,0.7547099972275175,0.6550879607870015
91,0.11833594606096454,0.4374709385886507,0.7605990217520197,0.6494187774175973
92,0.13124154000869537,0.4579775334810311,0.753771427003978,0.6503318203592207
93,0.13972350306176612,0.4538764159353274,0.7529522437354852,0.6539096830562994
94,0.13692151089765928,0.4561257339170519,0.7574682315581868,0.6536962121892521
95,0.1309488648720553,0.4540592725828009,0.7561902995761538,0.6531343519662289
96,0.1440557236903488,0.4637327381181267,0.7580805714340049,0.6563986830459215
97,0.12092838461108753,0.45844794837933667,0.7634687423122815,0.6491952620196314
